Station Index,Date,temp-max,temp-min,temp-avg,wind-max,wind-min,wind-avg,rain-max,rain-min,rain-avg,rh-max,rh-min,rh-avg,Temp-max-lag1,Temp-min-lag1,Temp-avg-lag1,Wind-max-lag1,Wind-min-lag1,Wind-avg-lag1,Rain-max-lag1,Rain-min-lag1,Rain-avg-lag1,Rh-max-lag1,Rh-min-lag1,Rh-avg-lag1,Temp-max-lag2,Temp-min-lag2,Temp-avg-lag2,Wind-max-lag2,Wind-min-lag2,Wind-avg-lag2,Rain-max-lag2,Rain-min-lag2,Rain-avg-lag2,Rh-max-lag2,Rh-min-lag2,Rh-avg-lag2
42807,18-12-2019,21.9,14.7,18.2,9,1,4.5,0,0,0,96,42,70.375,24.9,18.8,21.3,12,0,5.208333333,0,0,0,93,50,76.29166667,26.4,18.2,21.4,8,0,3.375,0,0,0,95,57,77.41666667
42807,19-12-2019,21,12,15.9,7,0,2.625,0,0,0,93,42,75.70833333,21.9,14.7,18.2,9,1,4.5,0,0,0,96,42,70.375,24.9,18.8,21.3,12,0,5.208333333,0,0,0,93,50,76.29166667
42807,20-12-2019,22.1,12,15.9,9,0,1.666666667,0,0,0,98,52,81.58333333,21,12,15.9,7,0,2.625,0,0,0,93,42,75.70833333,21.9,14.7,18.2,9,1,4.5,0,0,0,96,42,70.375
42807,21-12-2019,21.1,13.1,16.3,7,0,1.291666667,0,0,0,98,66,85.125,22.1,12,15.9,9,0,1.666666667,0,0,0,98,52,81.58333333,21,12,15.9,7,0,2.625,0,0,0,93,42,75.70833333
42807,22-12-2019,19.6,12.9,16,4,0,0.958333333,0,0,0,95,60,81.91666667,21.1,13.1,16.3,7,0,1.291666667,0,0,0,98,66,85.125,22.1,12,15.9,9,0,1.666666667,0,0,0,98,52,81.58333333
42807,23-12-2019,22.8,14.6,18,5,0,1.541666667,0,0,0,98,42,80.08333333,19.6,12.9,16,4,0,0.958333333,0,0,0,95,60,81.91666667,21.1,13.1,16.3,7,0,1.291666667,0,0,0,98,66,85.125
42807,24-12-2019,23.4,14.8,17.7,2,0,0.125,0,0,0,98,44,75.95454545,22.8,14.6,18,5,0,1.541666667,0,0,0,98,42,80.08333333,19.6,12.9,16,4,0,0.958333333,0,0,0,95,60,81.91666667
42807,25-12-2019,24.7,14.1,18.7,6,0,1.458333333,0,0,0,96,61,83.75,23.4,14.8,17.7,2,0,0.125,0,0,0,98,44,75.95454545,22.8,14.6,18,5,0,1.541666667,0,0,0,98,42,80.08333333
42807,26-12-2019,19.7,14.4,17,7,0,1.5,0,0,0,99,68,85.58333333,24.7,14.1,18.7,6,0,1.458333333,0,0,0,96,61,83.75,23.4,14.8,17.7,2,0,0.125,0,0,0,98,44,75.95454545
42807,27-12-2019,19.5,13.3,15.9,8,0,3,0,0,0,95,61,80.41666667,19.7,14.4,17,7,0,1.5,0,0,0,99,68,85.58333333,24.7,14.1,18.7,6,0,1.458333333,0,0,0,96,61,83.75
42807,28-12-2019,19.9,12,15.5,8,0,3.791666667,0,0,0,92,44,71.33333333,19.5,13.3,15.9,8,0,3,0,0,0,95,61,80.41666667,19.7,14.4,17,7,0,1.5,0,0,0,99,68,85.58333333
42807,29-12-2019,22.9,11.7,16.5,5,0,1.333333333,1.2,0,0.1,95,50,77.58333333,19.9,12,15.5,8,0,3.791666667,0,0,0,92,44,71.33333333,19.5,13.3,15.9,8,0,3,0,0,0,95,61,80.41666667
42807,30-12-2019,21.9,11.9,16.2,4,0,0.916666667,2.5,0,0.3,94,44,78.41666667,22.9,11.7,16.5,5,0,1.333333333,1.2,0,0.1,95,50,77.58333333,19.9,12,15.5,8,0,3.791666667,0,0,0,92,44,71.33333333
42807,31-12-2019,23.7,12.4,16.9,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,21.9,11.9,16.2,4,0,0.916666667,2.5,0,0.3,94,44,78.41666667,22.9,11.7,16.5,5,0,1.333333333,1.2,0,0.1,95,50,77.58333333
,,0,0,#DIV/0!,3,0,0.375,0,0,0,95,48,78.75,23.7,12.4,16.9,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,21.9,11.9,16.2,4,0,0.916666667,2.5,0,0.3,94,44,78.41666667
42807,01-01-2020,24.7,12.2,17.9,6,0,0.75,0,0,0,95,40,78.91666667,0,0,#DIV/0!,3,0,0.375,0,0,0,95,48,78.75,23.7,12.4,16.9,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!
42807,02-01-2020,25.2,15.5,19.9,9,0,2.708333333,0,0,0,99,95,96.91666667,24.7,12.2,17.9,6,0,0.75,0,0,0,95,40,78.91666667,0,0,#DIV/0!,3,0,0.375,0,0,0,95,48,78.75
42807,03-01-2020,18.5,15.7,17.4,8,0,1.291666667,0,0,#DIV/0!,99,87,95.04166667,25.2,15.5,19.9,9,0,2.708333333,0,0,0,99,95,96.91666667,24.7,12.2,17.9,6,0,0.75,0,0,0,95,40,78.91666667
42807,04-01-2020,19,16.5,17.6,9,0,1.083333333,95,48,78.8,99,78,91.16666667,18.5,15.7,17.4,8,0,1.291666667,0,0,#DIV/0!,99,87,95.04166667,25.2,15.5,19.9,9,0,2.708333333,0,0,0,99,95,96.91666667
42807,05-01-2020,20.4,15.1,17.4,8,0,2.625,95,40,78.9,97,51,81.45833333,19,16.5,17.6,9,0,1.083333333,95,48,78.8,99,78,91.16666667,18.5,15.7,17.4,8,0,1.291666667,0,0,#DIV/0!,99,87,95.04166667
42807,06-01-2020,22,13.7,16.9,9,0,1.083333333,99,95,96.9,99,9,80.25,20.4,15.1,17.4,8,0,2.625,95,40,78.9,97,51,81.45833333,19,16.5,17.6,9,0,1.083333333,95,48,78.8,99,78,91.16666667
42807,07-01-2020,21.1,13.1,16.4,10,0,2.291666667,99,87,95,98,46,79.70833333,22,13.7,16.9,9,0,1.083333333,99,95,96.9,99,9,80.25,20.4,15.1,17.4,8,0,2.625,95,40,78.9,97,51,81.45833333
42807,08-01-2020,24,13.8,18.1,5,0,0.791666667,99,78,91.2,96,57,83.70833333,21.1,13.1,16.4,10,0,2.291666667,99,87,95,98,46,79.70833333,22,13.7,16.9,9,0,1.083333333,99,95,96.9,99,9,80.25
42807,09-01-2020,22.6,16,18.6,1,0,0.125,97,51,81.5,95,51,73.41666667,24,13.8,18.1,5,0,0.791666667,99,78,91.2,96,57,83.70833333,21.1,13.1,16.4,10,0,2.291666667,99,87,95,98,46,79.70833333
42807,10-01-2020,28.2,15.6,18.7,9,0,3.416666667,99,9,80.3,95,51,77.5,22.6,16,18.6,1,0,0.125,97,51,81.5,95,51,73.41666667,24,13.8,18.1,5,0,0.791666667,99,78,91.2,96,57,83.70833333
42807,11-01-2020,20.9,13.3,16.6,8,0,2.583333333,98,46,79.7,96,43,73.5,28.2,15.6,18.7,9,0,3.416666667,99,9,80.3,95,51,77.5,22.6,16,18.6,1,0,0.125,97,51,81.5,95,51,73.41666667
42807,12-01-2020,22.5,13.2,16.7,6,0,1.5,96,57,83.7,92,43,71.79166667,20.9,13.3,16.6,8,0,2.583333333,98,46,79.7,96,43,73.5,28.2,15.6,18.7,9,0,3.416666667,99,9,80.3,95,51,77.5
42807,13-01-2020,22.7,12.4,16.8,6,0,1.083333333,95,51,73.4,96,36,73.29166667,22.5,13.2,16.7,6,0,1.5,96,57,83.7,92,43,71.79166667,20.9,13.3,16.6,8,0,2.583333333,98,46,79.7,96,43,73.5
42807,14-01-2020,25.6,12.5,18,3,0,0.166666667,95,51,77.5,99,37,74.79166667,22.7,12.4,16.8,6,0,1.083333333,95,51,73.4,96,36,73.29166667,22.5,13.2,16.7,6,0,1.5,96,57,83.7,92,43,71.79166667
42807,15-01-2020,26.8,14.2,19.1,1,0,0.083333333,96,43,73.5,96,39,75.20833333,25.6,12.5,18,3,0,0.166666667,95,51,77.5,99,37,74.79166667,22.7,12.4,16.8,6,0,1.083333333,95,51,73.4,96,36,73.29166667
42807,16-01-2020,28.9,14.9,20.2,4,0,0.333333333,92,43,71.8,97,34,75.33333333,26.8,14.2,19.1,1,0,0.083333333,96,43,73.5,96,39,75.20833333,25.6,12.5,18,3,0,0.166666667,95,51,77.5,99,37,74.79166667
42807,17-01-2020,28.9,15.5,20.8,0,0,0,96,36,73.3,95,33,70.04166667,28.9,14.9,20.2,4,0,0.333333333,92,43,71.8,97,34,75.33333333,26.8,14.2,19.1,1,0,0.083333333,96,43,73.5,96,39,75.20833333
42807,18-01-2020,29.9,15.4,21,6,0,1.583333333,99,37,74.8,95,46,75.625,28.9,15.5,20.8,0,0,0,96,36,73.3,95,33,70.04166667,28.9,14.9,20.2,4,0,0.333333333,92,43,71.8,97,34,75.33333333
42807,19-01-2020,27,16.6,21,4,0,0.625,96,39,75.2,89,56,74.125,29.9,15.4,21,6,0,1.583333333,99,37,74.8,95,46,75.625,28.9,15.5,20.8,0,0,0,96,36,73.3,95,33,70.04166667
42807,20-01-2020,22.2,16,19,9,0,2.958333333,97,34,75.3,93,44,72.83333333,27,16.6,21,4,0,0.625,96,39,75.2,89,56,74.125,29.9,15.4,21,6,0,1.583333333,99,37,74.8,95,46,75.625
42807,21-01-2020,25.6,14.1,19.5,6,0,0.708333333,95,33,70,99,45,75.83333333,22.2,16,19,9,0,2.958333333,97,34,75.3,93,44,72.83333333,27,16.6,21,4,0,0.625,96,39,75.2,89,56,74.125
42807,22-01-2020,25,14,19,3,0,0.166666667,95,46,75.6,97,59,78.79166667,25.6,14.1,19.5,6,0,0.708333333,95,33,70,99,45,75.83333333,22.2,16,19,9,0,2.958333333,97,34,75.3,93,44,72.83333333
42807,23-01-2020,24,16.6,19.8,4,0,0.375,89,56,74.1,93,31,61.625,25,14,19,3,0,0.166666667,95,46,75.6,97,59,78.79166667,25.6,14.1,19.5,6,0,0.708333333,95,33,70,99,45,75.83333333
42807,24-01-2020,23.5,14.5,18.4,7,0,1.916666667,93,44,72.8,93,31,64.125,24,16.6,19.8,4,0,0.375,89,56,74.1,93,31,61.625,25,14,19,3,0,0.166666667,95,46,75.6,97,59,78.79166667
42807,25-01-2020,23.5,12.7,17.3,18,0,2.958333333,99,45,75.8,95,39,71.5,23.5,14.5,18.4,7,0,1.916666667,93,44,72.8,93,31,64.125,24,16.6,19.8,4,0,0.375,89,56,74.1,93,31,61.625
42807,26-01-2020,25.7,13,17.8,7,0,1.375,97,59,78.8,96,42,72.70833333,23.5,12.7,17.3,18,0,2.958333333,99,45,75.8,95,39,71.5,23.5,14.5,18.4,7,0,1.916666667,93,44,72.8,93,31,64.125
42807,27-01-2020,23.7,13.2,17.9,14,0,1.708333333,93,31,61.6,97,39,71.16666667,25.7,13,17.8,7,0,1.375,97,59,78.8,96,42,72.70833333,23.5,12.7,17.3,18,0,2.958333333,99,45,75.8,95,39,71.5
42807,28-01-2020,26.4,14.2,19.9,3,0,0.375,93,31,64.1,94,76,85.45833333,23.7,13.2,17.9,14,0,1.708333333,93,31,61.6,97,39,71.16666667,25.7,13,17.8,7,0,1.375,97,59,78.8,96,42,72.70833333
42807,29-01-2020,23.9,19,21.2,6,0,0.75,95,39,71.5,92,83,88.41666667,26.4,14.2,19.9,3,0,0.375,93,31,64.1,94,76,85.45833333,23.7,13.2,17.9,14,0,1.708333333,93,31,61.6,97,39,71.16666667
42807,30-01-2020,22.4,19.2,20.7,6,0,0.5,96,42,72.7,93,44,73.875,23.9,19,21.2,6,0,0.75,95,39,71.5,92,83,88.41666667,26.4,14.2,19.9,3,0,0.375,93,31,64.1,94,76,85.45833333
42807,31-01-2020,23.9,15.9,19.6,8,0,2.041666667,97,39,71.2,94,37,68,22.4,19.2,20.7,6,0,0.5,96,42,72.7,93,44,73.875,23.9,19,21.2,6,0,0.75,95,39,71.5,92,83,88.41666667
42807,01-02-2020,25.1,14,18.7,6,0,1.208333333,94,76,85.5,92,34,63.41666667,23.9,15.9,19.6,8,0,2.041666667,97,39,71.2,94,37,68,22.4,19.2,20.7,6,0,0.5,96,42,72.7,93,44,73.875
42807,02-02-2020,24,15.2,18.5,10,0,1.958333333,92,83,88.4,96,29,61.54166667,25.1,14,18.7,6,0,1.208333333,94,76,85.5,92,34,63.41666667,23.9,15.9,19.6,8,0,2.041666667,97,39,71.2,94,37,68
42807,03-02-2020,24.3,13.1,17.7,8,0,1.708333333,93,44,73.9,97,34,65.875,24,15.2,18.5,10,0,1.958333333,92,83,88.4,96,29,61.54166667,25.1,14,18.7,6,0,1.208333333,94,76,85.5,92,34,63.41666667
42807,04-02-2020,24.5,12.9,18.3,4,0,0.416666667,94,37,68,92,39,69.29166667,24.3,13.1,17.7,8,0,1.708333333,93,44,73.9,97,34,65.875,24,15.2,18.5,10,0,1.958333333,92,83,88.4,96,29,61.54166667
42807,05-02-2020,26.1,16,20.7,2,0,0.291666667,92,34,63.4,95,37,68.08333333,24.5,12.9,18.3,4,0,0.416666667,94,37,68,92,39,69.29166667,24.3,13.1,17.7,8,0,1.708333333,93,44,73.9,97,34,65.875
42807,06-02-2020,25.8,16.6,20.5,8,0,0.458333333,96,29,61.5,83,39,64.20833333,26.1,16,20.7,2,0,0.291666667,92,34,63.4,95,37,68.08333333,24.5,12.9,18.3,4,0,0.416666667,94,37,68,92,39,69.29166667
42807,07-02-2020,22.9,16.8,19.8,8,0,0.541666667,97,34,65.9,86,55,72.45833333,25.8,16.6,20.5,8,0,0.458333333,96,29,61.5,83,39,64.20833333,26.1,16,20.7,2,0,0.291666667,92,34,63.4,95,37,68.08333333
42807,08-02-2020,20.1,17.2,18.6,2,0,0.25,92,39,69.3,88,37,65.16666667,22.9,16.8,19.8,8,0,0.541666667,97,34,65.9,86,55,72.45833333,25.8,16.6,20.5,8,0,0.458333333,96,29,61.5,83,39,64.20833333
42807,09-02-2020,26.3,16.1,19.9,7,0,2,95,37,68.1,94,29,64.91666667,20.1,17.2,18.6,2,0,0.25,92,39,69.3,88,37,65.16666667,22.9,16.8,19.8,8,0,0.541666667,97,34,65.9,86,55,72.45833333
42807,10-02-2020,25.9,14.3,19.1,8,0,2.125,83,39,64.2,93,24,62.95833333,26.3,16.1,19.9,7,0,2,95,37,68.1,94,29,64.91666667,20.1,17.2,18.6,2,0,0.25,92,39,69.3,88,37,65.16666667
42807,11-02-2020,26.2,14.1,19.1,9,0,2.086956522,86,55,72.5,94,26,62.5,25.9,14.3,19.1,8,0,2.125,83,39,64.2,93,24,62.95833333,26.3,16.1,19.9,7,0,2,95,37,68.1,94,29,64.91666667
42807,12-02-2020,26.1,13.8,19.2,6,0,1.125,88,37,65.2,96,20,61.625,26.2,14.1,19.1,9,0,2.086956522,86,55,72.5,94,26,62.5,25.9,14.3,19.1,8,0,2.125,83,39,64.2,93,24,62.95833333
42807,13-02-2020,27.5,14.3,20,9,0,1.208333333,94,29,64.9,96,35,65.70833333,26.1,13.8,19.2,6,0,1.125,88,37,65.2,96,20,61.625,26.2,14.1,19.1,9,0,2.086956522,86,55,72.5,94,26,62.5
42807,14-02-2020,29.3,15.3,21.8,9,0,2.083333333,93,24,63,91,25,59.45833333,27.5,14.3,20,9,0,1.208333333,94,29,64.9,96,35,65.70833333,26.1,13.8,19.2,6,0,1.125,88,37,65.2,96,20,61.625
42807,15-02-2020,28,17.3,21.9,12,0,2.583333333,94,26,62.5,93,33,66.83333333,29.3,15.3,21.8,9,0,2.083333333,93,24,63,91,25,59.45833333,27.5,14.3,20,9,0,1.208333333,94,29,64.9,96,35,65.70833333
42807,16-02-2020,29.1,16.2,21.9,9,0,1.541666667,96,20,61.6,96,36,68.83333333,28,17.3,21.9,12,0,2.583333333,94,26,62.5,93,33,66.83333333,29.3,15.3,21.8,9,0,2.083333333,93,24,63,91,25,59.45833333
42807,17-02-2020,29.4,17.2,22.4,3,0,0.333333333,96,35,65.7,95,35,71.04166667,29.1,16.2,21.9,9,0,1.541666667,96,20,61.6,96,36,68.83333333,28,17.3,21.9,12,0,2.583333333,94,26,62.5,93,33,66.83333333
42807,18-02-2020,28.9,19.7,23,5,0,0.541666667,91,25,59.5,95,41,74.16666667,29.4,17.2,22.4,3,0,0.333333333,96,35,65.7,95,35,71.04166667,29.1,16.2,21.9,9,0,1.541666667,96,20,61.6,96,36,68.83333333
42807,19-02-2020,29.2,19,23.4,10,0,3.5,93,33,66.8,91,40,69.08333333,28.9,19.7,23,5,0,0.541666667,91,25,59.5,95,41,74.16666667,29.4,17.2,22.4,3,0,0.333333333,96,35,65.7,95,35,71.04166667
42807,20-02-2020,30,20.7,24.3,12,0,5.5,96,36,68.8,97,31,68.58333333,29.2,19,23.4,10,0,3.5,93,33,66.8,91,40,69.08333333,28.9,19.7,23,5,0,0.541666667,91,25,59.5,95,41,74.16666667
42807,21-02-2020,29.8,19,23.4,0,0,0,95,35,71,88,28,63.54166667,30,20.7,24.3,12,0,5.5,96,36,68.8,97,31,68.58333333,29.2,19,23.4,10,0,3.5,93,33,66.8,91,40,69.08333333
42807,22-02-2020,30.4,18.5,23.7,8,0,3,95,41,74.2,94,32,68.66666667,29.8,19,23.4,0,0,0,95,35,71,88,28,63.54166667,30,20.7,24.3,12,0,5.5,96,36,68.8,97,31,68.58333333
42807,23-02-2020,30.3,19.7,24.1,7,0,1.375,91,40,69.1,97,52,75.45833333,30.4,18.5,23.7,8,0,3,95,41,74.2,94,32,68.66666667,29.8,19,23.4,0,0,0,95,35,71,88,28,63.54166667
42807,24-02-2020,26.7,20.1,23.2,8,0,1.083333333,97,31,68.6,95,67,84.70833333,30.3,19.7,24.1,7,0,1.375,91,40,69.1,97,52,75.45833333,30.4,18.5,23.7,8,0,3,95,41,74.2,94,32,68.66666667
42807,25-02-2020,22.4,19.3,21.1,8,0,1.041666667,88,28,63.5,92,47,74.16666667,26.7,20.1,23.2,8,0,1.083333333,97,31,68.6,95,67,84.70833333,30.3,19.7,24.1,7,0,1.375,91,40,69.1,97,52,75.45833333
42807,26-02-2020,27.3,19.1,22.3,2,0,0.375,94,32,68.7,93,41,69.54166667,22.4,19.3,21.1,8,0,1.041666667,88,28,63.5,92,47,74.16666667,26.7,20.1,23.2,8,0,1.083333333,97,31,68.6,95,67,84.70833333
42807,27-02-2020,28.7,19.5,23,6,0,0.541666667,97,52,75.5,94,40,67.54166667,27.3,19.1,22.3,2,0,0.375,94,32,68.7,93,41,69.54166667,22.4,19.3,21.1,8,0,1.041666667,88,28,63.5,92,47,74.16666667
42807,28-02-2020,27.7,18.8,22.8,3,0,0.375,95,67,84.7,92,35,62.5,28.7,19.5,23,6,0,0.541666667,97,52,75.5,94,40,67.54166667,27.3,19.1,22.3,2,0,0.375,94,32,68.7,93,41,69.54166667
42807,29-02-2020,29.2,18.2,23.1,3,0,0.375,92,47,74.2,97,40,67.625,27.7,18.8,22.8,3,0,0.375,95,67,84.7,92,35,62.5,28.7,19.5,23,6,0,0.541666667,97,52,75.5,94,40,67.54166667
42807,01-03-2020,30.5,19.6,24.3,6,0,0.75,93,41,69.5,93,41,68,29.2,18.2,23.1,3,0,0.375,92,47,74.2,97,40,67.625,27.7,18.8,22.8,3,0,0.375,95,67,84.7,92,35,62.5
42807,02-03-2020,31.4,20.7,25.5,3,0,0.208333333,94,40,67.5,97,42,75.375,30.5,19.6,24.3,6,0,0.75,93,41,69.5,93,41,68,29.2,18.2,23.1,3,0,0.375,92,47,74.2,97,40,67.625
42807,03-03-2020,30.8,21.1,25,4,0,0.5,92,35,62.5,92,53,76.29166667,31.4,20.7,25.5,3,0,0.208333333,94,40,67.5,97,42,75.375,30.5,19.6,24.3,6,0,0.75,93,41,69.5,93,41,68
42807,04-03-2020,29.8,20,24.2,22,0,2.958333333,97,40,67.6,94,47,78.125,30.8,21.1,25,4,0,0.5,92,35,62.5,92,53,76.29166667,31.4,20.7,25.5,3,0,0.208333333,94,40,67.5,97,42,75.375
42807,05-03-2020,29.4,19.7,23.2,20,0,3.625,93,41,68,95,39,76.83333333,29.8,20,24.2,22,0,2.958333333,97,40,67.6,94,47,78.125,30.8,21.1,25,4,0,0.5,92,35,62.5,92,53,76.29166667
42807,06-03-2020,29.3,21.6,24.8,16,0,2.583333333,97,42,75.4,94,65,83.16666667,29.4,19.7,23.2,20,0,3.625,93,41,68,95,39,76.83333333,29.8,20,24.2,22,0,2.958333333,97,40,67.6,94,47,78.125
42807,07-03-2020,27,21.1,23.9,10,0,2,92,53,76.3,91,45,74.58333333,29.3,21.6,24.8,16,0,2.583333333,97,42,75.4,94,65,83.16666667,29.4,19.7,23.2,20,0,3.625,93,41,68,95,39,76.83333333
42807,08-03-2020,30.3,21.3,25,10,0,1.625,94,47,78.1,90,33,61.83333333,27,21.1,23.9,10,0,2,92,53,76.3,91,45,74.58333333,29.3,21.6,24.8,16,0,2.583333333,97,42,75.4,94,65,83.16666667
42807,09-03-2020,30.4,19.6,24.5,10,0,2.625,95,39,76.8,96,30,60.91666667,30.3,21.3,25,10,0,1.625,94,47,78.1,90,33,61.83333333,27,21.1,23.9,10,0,2,92,53,76.3,91,45,74.58333333
42807,10-03-2020,30.6,19.6,24.8,6,0,1.375,94,65,83.2,95,36,64.45833333,30.4,19.6,24.5,10,0,2.625,95,39,76.8,96,30,60.91666667,30.3,21.3,25,10,0,1.625,94,47,78.1,90,33,61.83333333
42807,11-03-2020,32.3,23.4,26.8,3,0,0.5,91,45,74.6,86,40,70.45833333,30.6,19.6,24.8,6,0,1.375,94,65,83.2,95,36,64.45833333,30.4,19.6,24.5,10,0,2.625,95,39,76.8,96,30,60.91666667
42807,12-03-2020,32.6,23.6,27.1,5,0,0.958333333,90,33,61.8,93,45,69.41666667,32.3,23.4,26.8,3,0,0.5,91,45,74.6,86,40,70.45833333,30.6,19.6,24.8,6,0,1.375,94,65,83.2,95,36,64.45833333
42807,13-03-2020,33.6,22.7,28.1,6,0,0.875,96,30,60.9,80,44,62.375,32.6,23.6,27.1,5,0,0.958333333,90,33,61.8,93,45,69.41666667,32.3,23.4,26.8,3,0,0.5,91,45,74.6,86,40,70.45833333
42807,14-03-2020,31.2,21.9,26.3,6,0,0.416666667,95,36,64.5,91,40,66.33333333,33.6,22.7,28.1,6,0,0.875,96,30,60.9,80,44,62.375,32.6,23.6,27.1,5,0,0.958333333,90,33,61.8,93,45,69.41666667
42807,15-03-2020,32.1,20,24.8,19,0,7.583333333,86,40,70.5,88,47,68,31.2,21.9,26.3,6,0,0.416666667,95,36,64.5,91,40,66.33333333,33.6,22.7,28.1,6,0,0.875,96,30,60.9,80,44,62.375
42807,16-03-2020,31.4,22.1,26.3,13,0,3.125,93,45,69.4,89,40,65.20833333,32.1,20,24.8,19,0,7.583333333,86,40,70.5,88,47,68,31.2,21.9,26.3,6,0,0.416666667,95,36,64.5,91,40,66.33333333
42807,17-03-2020,31.8,23.8,27.5,4,0,0.583333333,80,44,62.4,90,35,61.20833333,31.4,22.1,26.3,13,0,3.125,93,45,69.4,89,40,65.20833333,32.1,20,24.8,19,0,7.583333333,86,40,70.5,88,47,68
42807,18-03-2020,32.3,23.3,27.1,4,0,0.208333333,91,40,66.3,91,28,60.375,31.8,23.8,27.5,4,0,0.583333333,80,44,62.4,90,35,61.20833333,31.4,22.1,26.3,13,0,3.125,93,45,69.4,89,40,65.20833333
42807,19-03-2020,33,21.7,26.8,9,0,1.75,88,47,68,86,29,55.33333333,32.3,23.3,27.1,4,0,0.208333333,91,40,66.3,91,28,60.375,31.8,23.8,27.5,4,0,0.583333333,80,44,62.4,90,35,61.20833333
42807,20-03-2020,32.4,22.9,26.8,11,0,1.583333333,89,40,65.2,93,27,65,33,21.7,26.8,9,0,1.75,88,47,68,86,29,55.33333333,32.3,23.3,27.1,4,0,0.208333333,91,40,66.3,91,28,60.375
42807,21-03-2020,33.9,23,27.4,9,0,3.583333333,90,35,61.2,89,38,64.66666667,32.4,22.9,26.8,11,0,1.583333333,89,40,65.2,93,27,65,33,21.7,26.8,9,0,1.75,88,47,68,86,29,55.33333333
42807,22-03-2020,30.7,19.8,25.1,20,0,4.208333333,91,28,60.4,91,34,68.375,33.9,23,27.4,9,0,3.583333333,90,35,61.2,89,38,64.66666667,32.4,22.9,26.8,11,0,1.583333333,89,40,65.2,93,27,65
42807,23-03-2020,32.4,21.8,26.6,13,0,3.958333333,86,29,55.3,91,40,69.04166667,30.7,19.8,25.1,20,0,4.208333333,91,28,60.4,91,34,68.375,33.9,23,27.4,9,0,3.583333333,90,35,61.2,89,38,64.66666667
42807,24-03-2020,32.4,24.1,27.2,8,0,1.25,93,27,65,95,36,72.125,32.4,21.8,26.6,13,0,3.958333333,86,29,55.3,91,40,69.04166667,30.7,19.8,25.1,20,0,4.208333333,91,28,60.4,91,34,68.375
42807,25-03-2020,34.1,22.6,27.8,5,0,0.458333333,89,38,64.7,94,25,61.25,32.4,24.1,27.2,8,0,1.25,93,27,65,95,36,72.125,32.4,21.8,26.6,13,0,3.958333333,86,29,55.3,91,40,69.04166667
42807,26-03-2020,35,24.8,29.2,9,0,3.541666667,91,34,68.4,97,24,58,34.1,22.6,27.8,5,0,0.458333333,89,38,64.7,94,25,61.25,32.4,24.1,27.2,8,0,1.25,93,27,65,95,36,72.125
42807,27-03-2020,36.4,25,30,7,0,1.666666667,91,40,69,87,27,56.95833333,35,24.8,29.2,9,0,3.541666667,91,34,68.4,97,24,58,34.1,22.6,27.8,5,0,0.458333333,89,38,64.7,94,25,61.25
42807,28-03-2020,36.1,26.8,30.9,6,0,1,95,36,72.1,81,31,52.95833333,36.4,25,30,7,0,1.666666667,91,40,69,87,27,56.95833333,35,24.8,29.2,9,0,3.541666667,91,34,68.4,97,24,58
42807,29-03-2020,34.8,2.8,29.1,4,0,0.772727273,94,25,61.3,81,23,48.66666667,36.1,26.8,30.9,6,0,1,95,36,72.1,81,31,52.95833333,36.4,25,30,7,0,1.666666667,91,40,69,87,27,56.95833333
42807,30-03-2020,35,24.8,29.8,7,0,2.652173913,97,24,58,82,21,51.45833333,34.8,2.8,29.1,4,0,0.772727273,94,25,61.3,81,23,48.66666667,36.1,26.8,30.9,6,0,1,95,36,72.1,81,31,52.95833333
42807,31-03-2020,35.6,2.8,28.8,9,0,1.833333333,87,27,57,94,31,65.29166667,35,24.8,29.8,7,0,2.652173913,97,24,58,82,21,51.45833333,34.8,2.8,29.1,4,0,0.772727273,94,25,61.3,81,23,48.66666667
42807,01-04-2020,37.1,26.5,30.5,11,0,2.125,81,31,53,85,44,69.875,35.6,2.8,28.8,9,0,1.833333333,87,27,57,94,31,65.29166667,35,24.8,29.8,7,0,2.652173913,97,24,58,82,21,51.45833333
42807,02-04-2020,36.3,25.5,30.1,5,0,3.416666667,81,23,48.7,86,40,63.75,37.1,26.5,30.5,11,0,2.125,81,31,53,85,44,69.875,35.6,2.8,28.8,9,0,1.833333333,87,27,57,94,31,65.29166667
42807,03-04-2020,36.4,27.2,30.8,10,0,2.166666667,82,21,51.5,86,19,53.54166667,36.3,25.5,30.1,5,0,3.416666667,81,23,48.7,86,40,63.75,37.1,26.5,30.5,11,0,2.125,81,31,53,85,44,69.875
42807,04-04-2020,36.8,26.5,31.2,6,0,0.916666667,94,31,65.3,89,26,64.33333333,36.4,27.2,30.8,10,0,2.166666667,82,21,51.5,86,19,53.54166667,36.3,25.5,30.1,5,0,3.416666667,81,23,48.7,86,40,63.75
42807,05-04-2020,35.8,22.1,30.6,7,0,1.125,85,44,69.9,92,14,57.25,36.8,26.5,31.2,6,0,0.916666667,94,31,65.3,89,26,64.33333333,36.4,27.2,30.8,10,0,2.166666667,82,21,51.5,86,19,53.54166667
42807,06-04-2020,37.2,26.9,30.9,5,0,0.916666667,86,40,63.8,90,14,63.25,35.8,22.1,30.6,7,0,1.125,85,44,69.9,92,14,57.25,36.8,26.5,31.2,6,0,0.916666667,94,31,65.3,89,26,64.33333333
